,teamName,summonerName,wins,losses,teamRole,duration,kills,deaths,assists,KDA,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas.10.20,creepsPerMinDeltas.0.10,xpPerMinDeltas.10.20,xpPerMinDeltas.0.10,goldPerMinDeltas.10.20,goldPerMinDeltas.0.10,damageTakenPerMinDeltas.10.20,damageTakenPerMinDeltas.0.10
14,G2 Esports,G2 Hjarnan,15,11,BOTCARRY,2413.923077,3.384615385,1.730769231,5.269230769,5,323446.6154,69453.19231,236789.4231,17203.30769,26344.73077,6140.615385,19236.84615,966.6153846,3703.730769,3.038461538,11679.69231,24310.30769,9649.615385,50.15384615,18.03846154,13103.19231,5471.384615,7338.038462,293.3076923,17920.46154,16489.73077,2.730769231,0.692307692,392.6538462,29.42307692,19.34615385,4.076923077,497.6923077,17.11538462,3.192307692,0,15.03846154,17.03846154,0.076923077,0.192307692,0.076923077,0.153846154,0.115384615,10.96153846,8.857692308,451.0692308,329.7,431.0807692,291.65,245.1423077,195.5
15,G2 Esports,G2 Jankos,15,11,JUNGLE,2413.923077,1.653846154,1.538461538,7.153846154,5.725,165484.5385,63505.07692,81974.11538,20004.46154,8088.192308,2998.884615,4092.576923,995.7307692,15475.07692,1.461538462,40709.38462,17427.69231,1063.538462,121.6923077,21.80769231,35381.03846,12220.65385,21905.5,1254.076923,12806.96154,11854.42308,0.615384615,0.038461538,55,148.3846154,99.61538462,12.26923077,826.5,16.11538462,15.15384615,0,59.57692308,27.61538462,0.269230769,0.153846154,0.153846154,0,0.346153846,1.3,0.403846154,389.0576923,348.0192308,319.4192308,265.4076923,653.3615385,641.5
16,G2 Esports,G2 Perkz,15,11,MID,2413.923077,3.192307692,2,4.961538462,4.076923077,380345,274170.3462,20825.42308,85348.34615,24648.11538,22126.84615,1484.961538,1035.653846,5035.538462,1.807692308,20589.80769,13302.19231,4522.307692,44,26.92307692,19172.11538,9056.884615,9280.769231,833.5769231,16777.73077,15210.23077,1.307692308,0.230769231,359.2692308,35.38461538,25.38461538,6.576923077,694.4230769,17.73076923,4.730769231,0,17.34615385,12.15384615,0.038461538,0.038461538,0.115384615,0.115384615,0.230769231,10.45,8.930769231,555.0115385,482.7538462,418.4038462,292.6038462,386.1230769,240.6115385
17,G2 Esports,G2 Wadid,15,11,SUPPORT,2413.923077,0.461538462,2.153846154,7.961538462,3.910714286,123237.8462,13498.30769,8735.884615,101002.5385,4622,3689.846154,684.2692308,247.2692308,5610.730769,4.884615385,18326.26923,2188.923077,823.5384615,103.3846154,21.69230769,16571.11538,8007.115385,7711.538462,851.6538462,9999.346154,9244.423077,0.269230769,0.076923077,66.42307692,0.230769231,0.076923077,0,261.5,14.53846154,23.30769231,0,67.46153846,13.23076923,0,0,0.153846154,0.038461538,0.307692308,1.942307692,1.457692308,273.8307692,272.1884615,228.4038462,159.25,277.3576923,213.9884615
18,G2 Esports,G2 Wunder,15,11,TOP,2413.923077,2.461538462,1.576923077,5.730769231,5.195121951,343053.8077,70177.34615,219848.3462,53027.15385,21828.26923,8158.769231,11140.34615,2528.307692,6886.692308,1.346153846,34011.46154,10211.30769,3853.5,47.73076923,37.73076923,27604.65385,11709.5,15008.38462,886.2692308,16870.53846,15666.19231,1.423076923,0.269230769,358.5769231,14.73076923,7.115384615,1.769230769,1147.076923,17.57692308,5.038461538,0,25.19230769,6.730769231,0.076923077,0.115384615,0.076923077,0.076923077,0.269230769,10.16923077,8.769230769,535.4038462,465.6,417.5423077,304.2153846,474.8923077,340.8653846
19,Giants Gaming,GIA Betsy,7,11,MID,2126.833333,2.611111111,2.333333333,3.888888889,2.785714286,294444.0556,222028.6667,13187.33333,59227.11111,20723.88889,19570.83333,719.2222222,433.2222222,4157.388889,1.5,13724.66667,9559.444444,3406,34.11111111,16.16666667,16928.55556,7785.555556,8585.555556,556.7222222,14340.88889,13071,1.111111111,0.111111111,312.6111111,34.61111111,25.72222222,4.5,206.6111111,16.83333333,4.555555556,0,15.11111111,8.277777778,0.055555556,0,0.055555556,0,0.166666667,10.62777778,8.783333333,564.2166667,473.1888889,402.8944444,293.9055556,300.7,263.9055556
20,Giants Gaming,GIA Djoko,7,11,JUNGLE,2126.833333,0.944444444,2.5,6.444444444,2.955555556,124073.8333,52368.77778,55968.61111,15735.66667,5811.222222,2687,2786.611111,336.8333333,14243.22222,2.555555556,34065.66667,10760.94444,742.5555556,95.5,17.94444444,33282.05556,11136.88889,20592.83333,1551.555556,10438.88889,9836.666667,0.166666667,0,36.88888889,119.6666667,85.33333333,10.55555556,592.6666667,14.38888889,10.66666667,0,43.61111111,22.94444444,0.055555556,0.055555556,0.166666667,0,0.333333333,1.133333333,0.388888889,398.4722222,334.3722222,302.2277778,253.1555556,684.3388889,652.5055556
21,Giants Gaming,GIA Ruin,7,11,TOP,2126.833333,2.222222222,2.5,4.277777778,2.6,233072.6111,40749.11111,163132.8333,29189.61111,14031,4283.111111,8797,950.1111111,4765.777778,1.055555556,28803.33333,6498.555556,3770.666667,42.5,26.88888889,25867.22222,9606.722222,15081.05556,1178.666667,14070.55556,13724.44444,1.055555556,0.333333333,293.5,19.22222222,11.05555556,2.944444444,940.9444444,16.94444444,4.222222222,0,21.27777778,8.055555556,0.111111111,0,0.111111111,0.055555556,0.166666667,9.461111111,7.888888889,537.8333333,458.2333333,402.0722222,285.4666667,495.25,370.2833333
22,Giants Gaming,GIA Steeelback,7,11,BOTCARRY,2126.833333,2.833333333,1.833333333,4,3.727272727,242067.8333,48177.5,187192.9444,6696.444444,17936.72222,3214,13798.61111,923.2777778,3632.666667,3,10510.55556,14744,6262.111111,38.22222222,14.5,12146.55556,5851.722222,6070.333333,223.6111111,14953.72222,13978.05556,2,0.222222222,324.2777778,32.11111111,22.22222222,3.166666667,409.1111111,15.77777778,2.722222222,0,13.33333333,8.277777778,0.055555556,0.333333333,0.055555556,0.111111111,0.222222222,10.75555556,8.35,457.7666667,304.4888889,415.0333333,287.8833333,217.6833333,193.7055556
23,Giants Gaming,GIA Targamas,7,11,SUPPORT,2126.833333,0.944444444,2.444444444,6.277777778,2.954545455,68813.88889,17011.27778,9281.111111,42520.55556,5734.222222,4701.666667,614.7222222,417.0555556,5665.611111,4.722222222,18783.66667,3605.055556,1676.333333,76.88888889,16.72222222,14627.44444,6597.222222,7550.055556,479.6666667,8943.444444,8185,0.555555556,0.055555556,59.72222222,0.722222222,0.222222222,0,137.5555556,13.72222222,14.27777778,0,46.38888889,11.72222222,0,0,0.388888889,0.055555556,0.277777778,2.022222222,1.433333333,283.9611111,275.1833333,233.1944444,165.8777778,270.8722222,218.9333333
24,H2K,H2K Caedrel,0,2,JUNGLE,1924.5,0.5,2.5,0,0.2,116386.5,50152.5,53407,12826.5,3132,2253.5,696,182.5,14209,3,20235,9076.5,389.5,97.5,12,26184.5,7210.5,16826,2147.5,8735,8637.5,0.5,0,33,123,92,2.5,556,13.5,10.5,0,49,15.5,0,0,0,0,0,1.35,0.05,384.55,283.55,291,224.5,613.4,567.9
25,H2K,H2K Caedrel,1,5,MID,2063.166667,0.833333333,1.833333333,2.166666667,1.636363636,218046.8333,173007.8333,17076,27962.16667,14238.66667,13126.5,545,566.5,2233,1.833333333,9318,4224,2025.5,34.16666667,22.5,14703,8552.833333,5931.333333,218.1666667,12547.33333,11860.83333,0.166666667,0,299.3333333,16.5,15.16666667,0.666666667,234.8333333,16.5,5.666666667,0,16,9.333333333,0,0,0,0,0.166666667,10.05,8.45,522.8333333,480.15,370.3,286.5666667,354.45,199.5666667
26,H2K,H2K promisq,10,12,SUPPORT,2206.181818,0.318181818,2.136363636,5.909090909,2.914893617,73803.31818,11128.04545,6734.409091,55939.81818,4851.454545,3928.363636,446.9545455,475.1818182,4791.181818,4.590909091,14813.63636,2693.545455,574.2272727,104.2727273,21,14319.90909,6927.272727,6628.681818,763,8956.909091,8134.318182,0.272727273,0,57.31818182,0.727272727,0.181818182,0,212.6818182,13.40909091,19.40909091,0,66.59090909,16.36363636,0.090909091,0,0.181818182,0,0.363636364,1.818181818,1.186363636,252.3181818,267.6863636,213.65,161.9272727,234.7,189.2818182
27,H2K,H2K Promisq,0,1,SUPPORT,1985,0,3,2,0.666666667,25210,5606,7115,12488,3665,2550,630,483,1222,5,20551,1257,360,125,24,11721,4432,7231,58,9037,7900,0,0,106,0,0,0,265,12,16,0,82,16,0,0,0,0,0,2.9,2.8,217,245.5,266.2,177.7,401.9,109.3
28,H2K,H2K Santorin,1,5,JUNGLE,2063.166667,0.5,2.166666667,2.666666667,1.461538462,122241,41352.5,66881.33333,14006.5,4532,1346,3049,136.5,10695.16667,1.666666667,22977.5,9078.666667,301.8333333,102.1666667,10,27577,9637.5,17395.83333,543.3333333,9879.5,9550,0.166666667,0,34.5,118.1666667,88.33333333,5.166666667,504.5,13.66666667,8.5,0,49.66666667,19.5,0.166666667,0,0,0,0,1.2,0.266666667,386.5166667,309.9833333,288.2333333,248.6,715.4333333,594.7166667
29,H2K,H2K Selfie,9,8,MID,2243.647059,2.647058824,1.647058824,4.352941176,4.25,345168.7059,248628.4118,23929.58824,72610.35294,20794.41176,19549.94118,964.1764706,279.7647059,4412.941176,1.294117647,13580.76471,11044.88235,3431.117647,41.64705882,15,16668.29412,7592.058824,8482.764706,592.7058824,15822.11765,14639.17647,1.117647059,0.411764706,346.4117647,38.76470588,26.76470588,5.529411765,544.5294118,17.17647059,5,0,16.82352941,10.88235294,0.058823529,0,0,0.117647059,0.294117647,10.59411765,9.182352941,567.1470588,497.9235294,399.4764706,303.0411765,358.3647059,204.5647059
30,H2K,H2K Sheriff,10,13,BOTCARRY,2196.565217,2.826086957,1.434782609,3.652173913,4.515151515,272195.1304,55084.78261,210452.2609,6657.173913,27411.95652,5129.26087,21127.43478,1154.521739,3947.043478,2.869565217,9930.478261,16154.69565,6143.826087,45.26086957,17.13043478,12443.08696,6042.782609,5980.695652,418.7826087,15586.21739,15025.34783,2.304347826,0.260869565,351,24.30434783,17.26086957,2.304347826,547.0869565,16,8.347826087,0,16.56521739,14,0.043478261,0.173913043,0.043478261,0.130434783,0.217391304,10.44347826,8.969565217,448.6652174,329.0043478,390.6,294.0043478,206.773913,152.9
31,H2K,H2K Shook,9,6,JUNGLE,2286.2,0.933333333,2.333333333,5.533333333,2.771428571,148972.4667,51634.26667,80372.53333,16964.66667,7032.066667,3211.4,3071.666667,748.3333333,14123.2,1.533333333,32667.46667,15320.46667,727.0666667,55.4,21.8,34251.26667,11836.86667,20972.8,1440.666667,11083.26667,10186.66667,0.333333333,0.066666667,25.66666667,136.6,99.93333333,5.466666667,705.2666667,15.13333333,8.866666667,0,29.2,9.933333333,0.066666667,0,0,0,0.533333333,0.613333333,0.34,391.26,350.4733333,289.62,257.5866667,786.18,656.16
32,H2K,H2K Smittyj,10,13,TOP,2196.565217,1.565217391,3.130434783,4.260869565,1.861111111,229880.1304,73265.78261,127596.3913,29017.08696,16913.47826,7812.869565,7299.913043,1799.73913,8995.73913,1.130434783,34932.21739,7735.043478,2626.217391,36.2173913,36.56521739,30159.47826,12728.21739,16082.78261,1347.73913,14118.47826,13583.30435,0.869565217,0.173913043,301.3913043,18.7826087,9.130434783,1.869565217,1064.217391,17.04347826,3.391304348,0,18.69565217,6.217391304,0,0.086956522,0,0.086956522,0.304347826,9.9,8.017391304,549.8173913,449.3,394.6478261,272.5347826,489.4434783,336.2173913
33,Misfits Gaming,MSF Alphari,8,10,TOP,2341.777778,2.333333333,1.611111111,4.333333333,4.137931034,290526.1111,63320.61111,198894.3889,28310,16614.44444,7409.166667,8000.888889,1203.722222,7549.444444,1,31282.16667,7387.222222,2725.277778,43.44444444,27.83333333,23039.5,8811.666667,13134.55556,1092.666667,15750,14835,1,0.111111111,338.9444444,13,6.666666667,0.5,936.5,17.11111111,5.388888889,0,24.55555556,5.111111111,0,0.111111111,0.055555556,0.111111111,0.055555556,9.533333333,8.372222222,507.8666667,465.4055556,385.1111111,280.85,405.3555556,270.45
34,Misfits Gaming,MSF Hans Sama,8,10,BOTCARRY,2341.777778,3.166666667,1.555555556,5,5.25,303131.6111,61392.38889,211294.6111,30443.83333,25470.72222,7503.166667,16829.83333,1137,3667,3.277777778,11499.94444,18804.83333,6920,56.55555556,15.27777778,14142.22222,5975.888889,7776.666667,389,16972.27778,15613.83333,1.833333333,0.222222222,387.7777778,18.94444444,10.05555556,3.5,654.7222222,16.22222222,8,0,18.22222222,20.72222222,0.111111111,0.222222222,0.111111111,0.166666667,0.166666667,10.88888889,9.222222222,434.3555556,324.3777778,416.1722222,303.2055556,214.6555556,196.5111111
35,Misfits Gaming,MSF Maxlore,8,10,JUNGLE,2341.777778,1.722222222,1.944444444,6.111111111,4.028571429,193626.0556,56573,119076.1111,17975.83333,8807.222222,2509.055556,5630.055556,667.3888889,16158.66667,1.833333333,34105.88889,20521.61111,1286.666667,115.1666667,16.88888889,34666.77778,12069.66667,21496.05556,1100.166667,12788.44444,11810.88889,0.666666667,0.055555556,50.55555556,170.7777778,115.3888889,10.16666667,709.4444444,15.83333333,14.88888889,0,53.66666667,23.72222222,0.166666667,0,0.055555556,0.055555556,0.111111111,0.911111111,0.327777778,411.3,357.1555556,318.0333333,268.4333333,727.2777778,646.4222222
36,Misfits Gaming,MSF Mikyx,8,10,SUPPORT,2341.777778,0.444444444,2.5,8.055555556,3.4,74718.38889,11534.44444,9846,53337.05556,5686.944444,4395.444444,1049.666667,241,5559.666667,4.055555556,24366.94444,2247.333333,909.5555556,118,30.11111111,18184.44444,8703.444444,8621.777778,858.2777778,10164.66667,9250.833333,0.277777778,0.111111111,76.83333333,0.888888889,0.111111111,0.111111111,296.7777778,14.38888889,24.55555556,0,76.38888889,17.66666667,0.111111111,0.055555556,0.388888889,0,0.333333333,2.322222222,1.344444444,293.1611111,270.6222222,243.8944444,162.8166667,326.7277778,215.8388889
37,Misfits Gaming,MSF Sencux,8,10,MID,2341.777778,2.944444444,1.777777778,4.722222222,4.3125,304871.4444,219629.5556,14437.61111,70803.11111,19911.55556,18542.72222,719.8333333,648.1111111,3839.722222,1.777777778,18620,9831.055556,2282.333333,36.33333333,31.5,16275,7592.666667,8201.833333,479.8333333,14867.72222,13429.16667,0.777777778,0.111111111,318.6111111,22.38888889,16.27777778,1.833333333,833.2777778,17.05555556,5.666666667,0,16.83333333,8.5,0.277777778,0.055555556,0,0.055555556,0.277777778,10.65,8.438888889,552.2611111,472.7611111,390.8722222,294.6,295.3777778,229.9944444
38,ROCCAT,ROC Blanc,8,13,MID,2344.714286,2.952380952,1.619047619,3.571428571,4.029411765,340461.8571,264623.4762,18936.09524,56901.57143,20487.14286,19338.90476,837.7142857,309.8095238,4200.047619,1.238095238,12957.52381,14741.19048,4337.52381,46.76190476,15.0952381,15997.85714,8312.333333,7359.666667,325.4285714,16165.09524,14769.7619,1.142857143,0.571428571,360.6190476,32.71428571,23.04761905,4,550.7619048,17.42857143,9.238095238,0,21.95238095,9.238095238,0.285714286,0.047619048,0.047619048,0.142857143,0.238095238,10.92380952,8.880952381,579.3,485.9190476,418.5428571,302.4380952,318.352381,227.4809524
39,ROCCAT,ROC HeaQ,8,13,BOTCARRY,2344.714286,2.047619048,1.80952381,3.904761905,3.289473684,281549.8571,53344.95238,218017.0952,10187.09524,24575.52381,5907.571429,17427.14286,1240.238095,3634.047619,3.142857143,10810.2381,13379.04762,6278.285714,56.19047619,18.28571429,12652.19048,5640.190476,6683.904762,327.3809524,16301.95238,14609.52381,2.142857143,0.238095238,371.3333333,25.71428571,19.71428571,2.619047619,608.1428571,16.0952381,7.428571429,0,22.57142857,13.57142857,0,0.142857143,0.19047619,0.095238095,0.142857143,10.82857143,9.066666667,422.252381,318.5619048,405.547619,293.252381,194.2714286,183.6238095
40,ROCCAT,ROC Memento,8,13,JUNGLE,2344.714286,1.19047619,2.285714286,5.047619048,2.729166667,162616.5714,52021,93351.04762,17243.7619,7214.761905,2549.952381,3861.47619,802.6666667,12171.61905,1,33270.09524,12874.19048,1465.714286,101.8571429,17.57142857,32142.52381,11630.80952,19562.80952,948.2380952,11920.33333,11015.90476,0.761904762,0.142857143,38.38095238,150.5714286,104.0952381,10.47619048,746.8571429,15.57142857,14.80952381,0,51,19.52380952,0.047619048,0.095238095,0.095238095,0.047619048,0.238095238,0.923809524,0.266666667,411.647619,333.4095238,322.8047619,252.8904762,658.9,606.1285714
41,ROCCAT,ROC Norskeren,8,13,SUPPORT,2344.714286,0.619047619,2.142857143,5.80952381,3,91416.33333,11610.09524,10665.47619,69139.7619,5413,4495.809524,685.047619,231.4285714,4719.238095,4.857142857,18809.95238,1862.666667,659.1904762,105.6190476,26.61904762,15677.52381,7795.428571,7283.285714,598.1428571,9956.571429,9182.142857,0.476190476,0.095238095,76.04761905,0.380952381,0,0,347.4285714,14.0952381,24.14285714,0,63.28571429,19.14285714,0.095238095,0.095238095,0.238095238,0.047619048,0.238095238,2.180952381,1.314285714,301.0285714,280.952381,239.1619048,161.2047619,273.3904762,193.9238095
42,ROCCAT,ROC Profit,8,13,TOP,2344.714286,1.333333333,1.904761905,3.761904762,2.675,242951.2857,42807.90476,163720.5238,36421.95238,14190.90476,4435.857143,9092.714286,661.6190476,3138,0.952380952,35642.28571,5884.666667,2403.571429,43.57142857,30.14285714,25252.33333,10412.7619,13829.09524,1009.619048,14483.42857,13391.71429,1,0.19047619,333.1904762,9.80952381,4.619047619,1.761904762,1285.714286,17.23809524,3.619047619,0,23.0952381,6.047619048,0.095238095,0.095238095,0,0.047619048,0.19047619,9.814285714,8.171428571,534.0047619,453.8333333,366.8857143,269.5095238,382.2761905,339.6809524
43,Splyce,SPY kaSing,18,13,SUPPORT,2275,0.387096774,1.580645161,6.677419355,4.469387755,55835.67742,12225.22581,5715.258065,37894.12903,4683.935484,3981.806452,486.4516129,215.2258065,4823.548387,4.774193548,13020.80645,2193.322581,1032.258065,93,21.41935484,11010.83871,4845.774194,5581.322581,582.9032258,9368.129032,8495.483871,0.483870968,0.032258065,51.35483871,0.35483871,0.032258065,0.161290323,161.483871,14.12903226,20.32258065,0,59.61290323,14.5483871,0.032258065,0.096774194,0.258064516,0.032258065,0.322580645,1.490322581,0.967741935,291.1322581,268.0935484,224.6645161,157.783871,221.4225806,142.9483871
44,Splyce,SPY Kobbe,18,13,BOTCARRY,2275,2.935483871,1.290322581,3.806451613,5.225,314105.6774,64357.93548,244069.9677,5677.064516,22103.48387,4464.387097,17236.41935,402.0645161,3777.225806,3.225806452,10324.45161,20428.83871,8776.193548,44.80645161,9.838709677,11527.29032,4803.225806,6134.258065,589,16731.32258,15085.74194,2.838709677,0.419354839,387.3225806,23.67741935,16.38709677,1.483870968,296.7096774,16.29032258,3.322580645,0,13.58064516,17.61290323,0.129032258,0.193548387,0.064516129,0.193548387,0.225806452,10.98709677,8.858064516,435.7354839,329.7451613,410.6483871,293.2612903,212.7580645,174.0741935
45,Splyce,SPY Nisqy,18,13,MID,2275,3.129032258,1.322580645,3.548387097,5.048780488,315087.4194,241188.3548,17764.74194,56133.54839,17976.74194,16979.32258,759.9032258,236.9354839,4264.16129,1.387096774,11533.6129,12962.54839,4203.645161,44.77419355,18.87096774,14661.54839,7151.225806,7112.709677,396.9032258,15686.3871,14457.19355,1.225806452,0.193548387,338.6129032,32.06451613,23.25806452,4.290322581,790.4193548,17.25806452,8,0,22.41935484,10.12903226,0.129032258,0.064516129,0.064516129,0.096774194,0.35483871,10.69354839,8.735483871,569.1193548,470.9935484,413.6709677,299.6935484,309.7193548,202.7322581
46,Splyce,SPY Odoamne,18,13,TOP,2275,2.161290323,2.741935484,3.967741935,2.235294118,228735.6774,79330.93548,113857.5161,35546.41935,15537.19355,6703.967742,7323.870968,1508.774194,9858.387097,1,41692.67742,5589.903226,2593,45.16129032,34.29032258,30326.06452,11645.51613,16701.77419,1978.064516,14000.67742,12903.41935,0.774193548,0.193548387,298.516129,9.580645161,4.387096774,1.967741935,1033.741935,17.09677419,5.967741935,0,23.12903226,8.290322581,0.193548387,0,0.129032258,0.129032258,0.129032258,9.390322581,8.077419355,522.5741935,461.8064516,376.416129,281.1580645,517.083871,377.5870968
47,Splyce,SPY Xerxe,18,13,JUNGLE,2275,1.096774194,1.225806452,6.451612903,6.157894737,165838.7097,61986.29032,55561.70968,48289.77419,5684.645161,3095.032258,1891.903226,696.7741935,16496.67742,2.290322581,30340.12903,11014.70968,1025.387097,80.29032258,23.64516129,28392.70968,8969.612903,17988.32258,1433.870968,11481.06452,10568.32258,0.322580645,0.064516129,36.03225806,131.6451613,98.09677419,3.387096774,684.6129032,15.35483871,12.93548387,0,40.96774194,18.16129032,0.225806452,0,0.225806452,0,0.290322581,0.980645161,0.393548387,408.2387097,352.9935484,305.1774194,269.0645161,608.816129,608.6064516
