,teamName,summonerName,wins,losses,teamRole,duration,kills,deaths,assists,KDA,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,creepsPerMinDeltas.10.20,creepsPerMinDeltas.0.10,xpPerMinDeltas.10.20,xpPerMinDeltas.0.10,goldPerMinDeltas.10.20,goldPerMinDeltas.0.10,damageTakenPerMinDeltas.10.20,damageTakenPerMinDeltas.0.10
60,MVP,MVP Beyond,19,33,JUNGLE,2217.788462,1.038461538,2.634615385,4.596153846,2.138686131,151414.1731,65772.84615,71197.92308,14442.34615,6343.115385,3075.057692,2780.692308,486.6923077,16577.76923,1.769230769,29448.86538,13950.17308,647.2307692,93.03846154,19.59615385,30485.75,10802.78846,18313.71154,1368.403846,11325.73077,10705.23077,0.269230769,0.057692308,48.05769231,138.9038462,99.03846154,4.576923077,728.8653846,14.98076923,14.76923077,0,46.28846154,22.59615385,0.173076923,0.076923077,0.192307692,0.019230769,0.25,1.153846154,0.428846154,405.3557692,360.8826923,311.0576923,268.8519231,745.5923077,639.9673077
61,MVP,MVP Ian,19,33,MID,2217.788462,2.076923077,1.653846154,3.442307692,3.337209302,340099.8269,222722.2308,18024.82692,99352.11538,18622.36538,16812.26923,1056.442308,752.8269231,2875.25,1.692307692,10580.73077,12272.84615,3668.788462,48.80769231,17.09615385,13918.55769,7421.230769,5993.769231,502.8269231,14527.38462,13736.78846,1.019230769,0.326923077,331.25,23.46153846,17.65384615,2.576923077,590.4038462,16.94230769,8.230769231,0,25.09615385,12.84615385,0.153846154,0.057692308,0.134615385,0.134615385,0.192307692,10.41730769,9.111538462,543.4846154,483.1115385,397.6038462,301.5134615,311.8865385,194.6634615
62,MVP,MVP MaHa,1,13,BOTCARRY,2045.642857,1.285714286,2.071428571,2.785714286,1.965517241,206314.2143,43354.64286,157416.3571,5542.357143,18897.57143,5800.785714,11856.5,1239.5,3448.142857,3.642857143,14038.42857,5465.071429,2112.428571,35.07142857,16.14285714,11117.07143,4999.428571,5732.214286,384.7142857,13405.35714,12614.28571,0.5,0.071428571,322.5714286,14.14285714,11.35714286,1,804.7142857,14.78571429,4,0,15.07142857,11.07142857,0,0.142857143,0.071428571,0,0.071428571,10.15,8.75,398.2642857,300.4,397.6714286,293.8357143,241.1571429,155.3857143
63,MVP,MVP Max,19,33,SUPPORT,2217.788462,0.519230769,2.307692308,4.961538462,2.375,83393.73077,16832.63462,10164.94231,56395.09615,5742.769231,4578.634615,550.4807692,612.9038462,6656.365385,4.557692308,23262.36538,2408.057692,784.9038462,84.19230769,22.73076923,17065.63462,7969.480769,8344.192308,751.2884615,9813.711538,9201.442308,0.384615385,0.038461538,78.63461538,0.673076923,0.038461538,0.096153846,192.5961538,14.21153846,10.26923077,0,48.32692308,12.55769231,0.057692308,0.019230769,0.25,0.019230769,0.25,2.471153846,1.490384615,330.9403846,296.1653846,258.5096154,170.8,353.6865385,179.8711538
64,MVP,MVP Pilot,18,20,BOTCARRY,2281.210526,3.289473684,1.236842105,3.105263158,5.170212766,297642.3421,48827.78947,243441.6842,5372.052632,23339.92105,4354.447368,18145.94737,838.8157895,3383.631579,3.026315789,11404.39474,17264.31579,6705,54.21052632,14.02631579,10786.57895,4900.184211,5568.605263,317.0789474,17001.47368,15753.92105,2.368421053,0.394736842,380.5526316,38.39473684,28.81578947,3.263157895,487.7631579,16.13157895,2.947368421,0,15.55263158,15.21052632,0.026315789,0.263157895,0.078947368,0.131578947,0.263157895,10.74210526,8.994736842,412.1947368,316.0236842,407.0184211,292.85,229.4184211,167.5973684
65,ROX Tigers,ROX Key,22,23,SUPPORT,2237.533333,0.533333333,2.177777778,6.2,3.091836735,99872.4,11332.24444,7950.688889,80588.55556,4751.666667,3437.511111,753.2444444,560.1111111,5974.333333,4.755555556,21890.4,2453.911111,959,97.26666667,20.24444444,15175.37778,6704.755556,7828.555556,641.3333333,10033.62222,9321.555556,0.422222222,0.044444444,78.91111111,0.4,0.133333333,0.133333333,178.4,14.22222222,17.22222222,0,56.86666667,16.93333333,0.066666667,0,0.422222222,0,0.311111111,2.611111111,1.775555556,307.9022222,282.1311111,258.0822222,172.3511111,298.1044444,169.5333333
66,ROX Tigers,ROX Kuzan,0,2,MID,2179,0,3.5,0.5,0.142857143,272106.5,193910.5,14067,64128.5,13290,13027.5,262,0,2193.5,2.5,12883,6113.5,628,50,11.5,15702.5,8093,7323,286.5,13129,13110,0.5,0,328,10,8,2,492,16,8.5,0,24,16.5,0,0.5,0,0,0,9.65,8.75,483.5,482.9,391.2,285.9,424.2,205.6
67,ROX Tigers,ROX Lava,22,21,MID,2240.255814,3.325581395,2,4.093023256,3.709302326,329295.5814,233889.2093,15570.62791,79835.06977,21317.02326,19892.04651,699.4651163,724.8604651,2859.953488,2.11627907,13300.51163,8897.488372,3613.046512,45.25581395,20.86046512,15751.09302,7772.976744,7582.883721,394.5348837,15149.18605,14567.60465,1.162790698,0.372093023,324.2790698,25.81395349,19.20930233,3.976744186,539.1860465,17.13953488,5.186046512,0,22.76744186,11.25581395,0.23255814,0.11627907,0.23255814,0.11627907,0.279069767,10.49767442,8.71627907,562.2069767,490.0093023,422.444186,303.8930233,318.4767442,210.0767442
68,ROX Tigers,ROX Lindarang,22,23,TOP,2237.533333,1.688888889,2.044444444,4.088888889,2.826086957,226784.3111,73411.2,140654.5333,12717.86667,15620.26667,7091.688889,7739.177778,788.7111111,8513.466667,1.155555556,27841.02222,6381.8,3501.688889,41.42222222,24.88888889,25297.06667,9848.288889,14490.86667,957.0444444,14385.02222,13398.8,1.155555556,0.155555556,304.6888889,12.04444444,5.466666667,2.4,971.3333333,17.13333333,3.888888889,0,23.75555556,5.6,0.111111111,0.066666667,0.2,0.022222222,0.222222222,9.631111111,7.977777778,536.8666667,462.5644444,389.9066667,288.2355556,526.1488889,344.1044444
69,ROX Tigers,ROX Mightybear,0,2,JUNGLE,2179,0,2,2.5,1.25,122195,71057,38869.5,12267,4272.5,2522,1669,81.5,17714.5,3.5,28290.5,4024.5,324.5,103.5,19.5,33667.5,13242.5,18392,2032.5,10044,9750,0,0,41.5,115,92,1,564.5,13.5,9,0,49,19,0,0,0.5,0,0,0.8,0.7,341,327.2,271.25,254.65,809.65,571.65
70,ROX Tigers,ROX Sangyoon,22,23,BOTCARRY,2237.533333,2.6,1.577777778,3.755555556,4.028169014,292631.7333,58351.68889,226062.8,8216.422222,20014.88889,5423.688889,13341.84444,1248.644444,3520.844444,3.244444444,14595.51111,20042.44444,7663.8,46.33333333,18.28888889,11529.37778,4666.088889,6599.688889,262.9111111,16694.97778,15376.17778,2.422222222,0.355555556,374.6888889,40.17777778,26.31111111,4.488888889,837.7111111,16.31111111,2.977777778,0,12.97777778,16.04444444,0.022222222,0.244444444,0.2,0.177777778,0.155555556,10.50444444,8.942222222,446.9777778,317.6466667,417.8955556,292.4555556,240.0266667,157.0177778
71,ROX Tigers,ROX Seonghwan,5,5,JUNGLE,2430.3,1.6,1.8,6.6,4.555555556,178362.7,30013.7,128842,19506.4,9520.4,1313.7,7602.8,603.3,12896.5,1.7,34537.7,17775.2,1191.8,160.4,18.1,34962.9,11877,22027.7,1057.2,13452,12259.5,0.9,0.1,54.4,153.6,99.2,18.3,602.6,15.8,11.7,0,81.8,27.7,0.5,0.2,0.2,0,0.2,1.26,0.39,397.63,327.57,321.67,264.23,766.74,579.62
72,ROX Tigers,ROX SeongHwan,17,16,JUNGLE,2182.666667,1.121212121,2.363636364,6.090909091,3.051282051,150230.3636,50623.36364,81695.72727,17910.30303,7162,2803.424242,3629.69697,728.2727273,12043.33333,1.696969697,32446.0303,15587.06061,608.3333333,99.75757576,16.75757576,31492.51515,10293.27273,20420.84848,777.7878788,11170.06061,10309.39394,0.484848485,0.060606061,35.78787879,140.030303,93.87878788,10.36363636,662.8181818,14.93939394,12.75757576,0,52.45454545,18.63636364,0.060606061,0.121212121,0.212121212,0.03030303,0.242424242,0.890909091,0.321212121,400.8090909,339.2181818,312.9393939,258.4757576,739.1,604.2878788
73,SK telecom T1,SKT Bang,26,27,BOTCARRY,2337.037736,3.075471698,0.754716981,4.320754717,9.8,322521.1509,63760.64151,250967.283,7792.245283,26670.90566,6053.924528,19384.75472,1231.603774,3307.150943,3.301886792,15828.62264,19525.75472,6535.169811,58.28301887,17.1509434,12301.88679,4367.018868,7504.132075,429.9811321,17636.86792,16071.22642,2.188679245,0.396226415,388.4150943,43.58490566,29.66037736,5.528301887,759.0566038,16.54716981,5.150943396,0,21.75471698,13.81132075,0.094339623,0.094339623,0.056603774,0.132075472,0.226415094,10.80943396,9.079245283,460.5018868,326.0245283,411.4264151,298.2886792,250.0924528,185.4584906
74,SK telecom T1,SKT Blank,13,18,JUNGLE,2263.290323,1.064516129,2.096774194,5.967741935,3.353846154,141323.2258,55086.22581,71487.6129,14748.45161,5997.064516,2577.064516,2866.193548,553.2258065,15578.58065,1.387096774,29980.51613,10853.3871,437.7096774,118.1290323,18.06451613,33500.70968,11455.03226,20539.3871,1505.387097,11339.16129,10631,0.258064516,0.193548387,38.29032258,139.6774194,98.93548387,5.387096774,646.8064516,14.80645161,17.58064516,0,59.74193548,26.74193548,0.161290323,0.032258065,0.096774194,0.064516129,0.064516129,1.05483871,0.34516129,377.9580645,338.3870968,291.9225806,256.2677419,745.2709677,661.1677419
75,SK telecom T1,SKT Blossom,11,7,JUNGLE,2245.277778,1.388888889,3.166666667,6.111111111,2.368421053,163761.7778,54640.94444,91657.44444,17462.44444,6885.888889,1906.611111,4724.777778,253.8888889,14659.05556,1.888888889,30208.38889,13186.5,1100.666667,122.2222222,17.38888889,34516.05556,12267.05556,21263.83333,984.4444444,11901.27778,10944.77778,0.388888889,0.055555556,50.5,146.9444444,97.11111111,10.44444444,771.3888889,15.11111111,10.88888889,0,64.05555556,26.55555556,0.222222222,0.055555556,0.166666667,0,0.444444444,1.066666667,0.294444444,397.8333333,340.2,311.3277778,259.8833333,722.9166667,624.5611111
76,SK telecom T1,SKT Effort,11,10,SUPPORT,2383.047619,0.476190476,1.666666667,8.428571429,5.342857143,62190.80952,14443.09524,8968,38778.71429,5610.714286,4676.761905,590.0952381,343.3809524,7327.952381,5.047619048,29624.33333,3591.428571,1364.809524,102.3333333,27.33333333,19644.52381,7335.666667,11237.2381,1070.666667,11096.61905,9967.142857,0.904761905,0.047619048,82.33333333,0,0,0,246.6666667,14.19047619,19.52380952,0,58.23809524,17.9047619,0,0,0.095238095,0.047619048,0.333333333,2.585714286,1.828571429,287.0047619,279.4857143,252.7285714,166.6190476,459.8333333,238.4857143
77,SK telecom T1,SKT Faker,26,27,MID,2337.037736,2.905660377,1.886792453,4.641509434,4,324041.0377,264020.6604,17598.16981,42421.45283,21502.35849,20310.07547,674.3584906,517.4150943,4646.830189,1.547169811,19496.15094,11711.07547,3873.716981,52.05660377,22.75471698,18340.0566,7685.773585,10043.92453,609.6037736,16398.45283,14996.86792,1.150943396,0.339622642,360.3773585,34.73584906,21.05660377,6.358490566,515.7924528,17.45283019,5.20754717,0,23.64150943,12.98113208,0.056603774,0.037735849,0,0.094339623,0.169811321,10.90566038,8.80754717,578.6283019,484.5566038,413.9433962,292.7,394.6811321,237.545283
78,SK telecom T1,SKT Thal,18,14,TOP,2373.8125,1.625,1.8125,4.5,3.379310345,302298.375,105007.875,179202.0313,18087.625,19504.5625,9904.09375,8525.75,1074.03125,13196.96875,1.15625,28601.96875,9836.28125,3515.0625,48.96875,26.6875,27878.34375,9873.125,16226.5,1777.71875,16057,16349.40625,1.0625,0.21875,337.28125,16.65625,7.59375,2.375,1687.09375,17.34375,6.0625,0,26.21875,7.625,0.03125,0.03125,0.03125,0.125,0.125,9.93125,8.15625,548.6625,472.9375,392.671875,289.721875,530.95,328.15625
79,SK telecom T1,SKT Untara,8,13,TOP,2281,1.333333333,2.047619048,3.285714286,2.255813953,217019.0476,41378.85714,167326,8313.238095,10444.14286,3648.714286,6278.714286,515.952381,4686.47619,1.142857143,32601.52381,5414.380952,2823.095238,49.38095238,33.57142857,25861.57143,9601.238095,15412.38095,847.2857143,14239.85714,13838.09524,0.714285714,0.095238095,327.8095238,8.476190476,2.761904762,2,1125.761905,17.0952381,5.714285714,0,25.95238095,9.380952381,0,0,0,0,0.142857143,10.17619048,7.595238095,561.852381,452.4285714,387.0190476,265.1238095,469.8,398.2190476
80,SK telecom T1,SKT Wolf,2,2,JUNGLE,3321.5,3,2.5,7.25,4.1,206130.5,73738,112083.75,20308,8333.25,3798.25,4336,198.5,13687.75,2,72859,22554,1789.75,203.5,19,40117,13698,25797.5,620.75,18376.5,19278.75,1.5,0.25,75.25,186,109.75,15.5,1201.5,16.75,11,0,91.25,50,0,0,0,0,0.5,1.4,0.25,393.075,329.775,337.675,245.25,608.875,602.375
81,SK telecom T1,SKT Wolf,15,17,SUPPORT,2306.84375,0.875,1.65625,5.65625,3.943396226,108784.4688,11262,7930.40625,89591.03125,4540.09375,3651.3125,530.5625,357.53125,7525.0625,4.53125,22827.71875,2104.90625,878.75,92.34375,20.78125,15773.53125,6608.90625,8347.09375,816.78125,9738.59375,8885.46875,0.3125,0.125,72.9375,1.1875,0.125,0.0625,143.625,14.03125,16.90625,0,51.3125,18.90625,0.03125,0.03125,0.15625,0.0625,0.34375,2.41875,1.31875,288.89375,289.31875,242.284375,163.765625,268.0375,166.075
